"Trial Name","Boss Name","ESO Logs Player Link","Player Handle","Character Name","Build Slug","Role","Subclass 1","Subclass 2","Subclass 3","Signature Set 1","Signature Set 2","DPS","HPS","CPM","Primary Metric","Mundus Stone","Gear: Head","Gear: Chest","Gear: Shoulders","Gear: Hands","Gear: Waist","Gear: Legs","Gear: Feet","Gear: Necklace","Gear: Ring1","Gear: Ring2","Gear: Main_Hand","Gear: Off_Hand","Gear: Backup_Main_Hand","Gear: Backup_Off_Hand","Bar 1 Ability 1","Bar 1 Ability 2","Bar 1 Ability 3","Bar 1 Ability 4","Bar 1 Ability 5","Bar 1 Ability 6","Bar 2 Ability 1","Bar 2 Ability 2","Bar 2 Ability 3","Bar 2 Ability 4","Bar 2 Ability 5","Bar 2 Ability 6"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/tfLbBNXq3KDwT6yQ#fight=29&type=summary&source=1","@Erato","Lady Erato","ardent-ass-herald-mechanical-acuity-perfected-yandirs-might","dps","Ardent","Ass","Herald","Mechanical Acuity","Perfected Yandir's Might","225744.9","15906.6","25.6","225744.9 DPS","","Balorgh Mask (Balorgh)","Jack of Mechanical Acuity (Mechanical Acuity)","Balorgh Arm Cops (Balorgh)","Yandir's Perfected Bracers (Perfected Yandir's Might)","","Yandir's Perfected Guards (Perfected Yandir's Might)","Boots of Mechanical Acuity (Mechanical Acuity)","","Yandir's Perfected Ring (Perfected Yandir's Might)","Yandir's Perfected Ring (Perfected Yandir's Might)","Sword of Mechanical Acuity (Mechanical Acuity)","Sword of Mechanical Acuity (Mechanical Acuity)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Camouflaged Hunter","Fulminating Rune","Quick Cloak","Cephaliarch's Flail","Pragmatic Fatecarver","Soul Harvest","Engulfing Flames","Blockade of Fire","Inspired Scholarship","Magical Burst","Flames of Oblivion","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/tfLbBNXq3KDwT6yQ#fight=29&type=summary&source=224","@Adaventi","Viridis Pugnator","ardent-ass-herald-mechanical-acuity-perfected-yandirs-might","dps","Ardent","Ass","Herald","Mechanical Acuity","Perfected Yandir's Might","303655.4","10536.1","28.6","303655.4 DPS","","Balorgh Mask (Balorgh)","Yandir's Perfected Jack (Perfected Yandir's Might)","Balorgh Epaulets (Balorgh)","Bracers of Mechanical Acuity (Mechanical Acuity)","","Guards of Mechanical Acuity (Mechanical Acuity)","Boots of Mechanical Acuity (Mechanical Acuity)","","Yandir's Perfected Ring (Perfected Yandir's Might)","Yandir's Perfected Ring (Perfected Yandir's Might)","Sword of Mechanical Acuity (Mechanical Acuity)","Yandir's Perfected Sword (Perfected Yandir's Might)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Camouflaged Hunter","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Barbed Trap","Incapacitating Strike","Inspired Scholarship","Fulminating Rune","Flames of Oblivion","Stampede","Magical Burst","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/tfLbBNXq3KDwT6yQ#fight=29&type=summary&source=222","@Comasaurus","Onlybeam","ardent-ass-herald-mechanical-acuity-perfected-yandirs-might","dps","Ardent","Ass","Herald","Mechanical Acuity","Perfected Yandir's Might","267001.7","4583.9","28.6","267001.7 DPS","","Balorgh Mask (Balorgh)","Yandir's Perfected Jack (Perfected Yandir's Might)","Balorgh Arm Cops (Balorgh)","Yandir's Perfected Bracers (Perfected Yandir's Might)","","Yandir's Perfected Guards (Perfected Yandir's Might)","Boots of Mechanical Acuity (Mechanical Acuity)","","Ring of Mechanical Acuity (Mechanical Acuity)","Ring of Mechanical Acuity (Mechanical Acuity)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Sword of Mechanical Acuity (Mechanical Acuity)","Sword of Mechanical Acuity (Mechanical Acuity)","Elemental Blockade","Fulminating Rune","Inspired Scholarship","Flames of Oblivion","Molten Whip","Standard of Might","Cephaliarch's Flail","Barbed Trap","Pragmatic Fatecarver","Quick Cloak","Camouflaged Hunter","Incapacitating Strike"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=3","@Jukeman_32","Talvril Amelouk","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Aegis Caller","Perfected Slivers of the Null Arca","281060.0","3325.5","37.0","281060.0 DPS","The Thief","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Epaulets (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Aegis Caller's Boots (Aegis Caller)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Camouflaged Hunter","Whirling Blades","Soul Harvest","Stampede","Molten Whip","Flames of Oblivion","Recuperative Treatise","Engulfing Flames","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=3","@dabs9161","I blame fade","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Aegis Caller","Perfected Slivers of the Null Arca","234447.7","14243.6","51.5","234447.7 DPS","","Slimecraw Mask (Slimecraw)","Aegis Caller's Jack (Aegis Caller)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Relentless Focus","Tentacular Dread","Killer's Blade","Escalating Runeblades","Quick Cloak","Incapacitating Strike","Fulminating Rune","Flames of Oblivion","Stampede","Noxious Breath","Inspired Scholarship","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=1","@Prxvokedlegend","The Arc Reactor","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Aegis Caller","Perfected Slivers of the Null Arca","220524.2","9478.6","39.9","220524.2 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Greatsword (Merciless Charge)"," ()","Fulminating Rune","Whirling Blades","Relentless Focus","Escalating Runeblades","Exhausting Fatecarver","Incapacitating Strike","Anti-Cavalry Caltrops","Stampede","Molten Whip","Inspired Scholarship","Flames of Oblivion","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=9","@Dan_Prime","Varinia Aventius","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Aegis Caller","166946.8","14094.7","81.4","166946.8 DPS","","Slimecraw Mask (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Aegis Caller's Arm Cops (Aegis Caller)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Killer's Blade","Quick Cloak","Tentacular Dread","Relentless Focus","Escalating Runeblades","Incapacitating Strike","Fulminating Rune","Venomous Claw","Stampede","Flames of Oblivion","Inspired Scholarship","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=3","@Orolicious","Beamolicious Just Wipe It","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Aegis Caller","Perfected Slivers of the Null Arca","123860.6","4350.7","16.4","123860.6 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Aegis Caller's Bracers (Aegis Caller)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Quick Cloak","Pragmatic Fatecarver","Killer's Blade","Banner Bearer","Incapacitating Strike","Inspired Scholarship","Fulminating Rune","Stampede","Flames of Oblivion","Banner Bearer","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/qwYcKLtTpJmnR3fW#fight=26&type=summary&source=3","@Orolicious","Beamolicious Just Wipe It","ardent-ass-herald-aegis-caller-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Aegis Caller","Perfected Slivers of the Null Arca","123768.2","4355.9","16.4","123768.2 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Aegis Caller's Bracers (Aegis Caller)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Ring (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","Aegis Caller's Dagger (Aegis Caller)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Quick Cloak","Pragmatic Fatecarver","Killer's Blade","Banner Bearer","Incapacitating Strike","Inspired Scholarship","Fulminating Rune","Stampede","Flames of Oblivion","Banner Bearer","Standard of Might"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/2PrNbkJKcw3VfjCn#fight=63&type=summary&source=12","@Vicentije23","Vicentije","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","275444.2","9080.4","24.5","275444.2 DPS","The Thief","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Radiant Glory","Banner Bearer","Camouflaged Hunter","Pragmatic Fatecarver","Cephaliarch's Flail","Soul Harvest","Inspired Scholarship","Banner Bearer","Solar Barrage","Resolving Vigor","Stampede","The Languid Eye"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/2PrNbkJKcw3VfjCn#fight=63&type=summary&source=5","@D-RunK","Fr issa Trap","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","216310.7","7525.7","26.9","216310.7 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Fulminating Rune","Quick Cloak","Radiant Glory","Cephaliarch's Flail","Pragmatic Fatecarver","Soul Harvest","Fire Rune","Inspired Scholarship","Solar Barrage","Stampede","Merciless Resolve","The Languid Eye"
"The Halls of Fabrication","The Hunter Killers","https://www.esologs.com/reports/2PrNbkJKcw3VfjCn#fight=63&type=summary&source=7","@McFilthy","Sir Woody The Wood Elf","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Tide-Born Wildstalker","Perfected Slivers of the Null Arca","183591.9","5492.4","29.9","183591.9 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Slimecraw Arm Cops (Slimecraw)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Inferno Staff (Crushing Wall)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Radiant Glory","Banner Bearer","Incapacitating Strike","Elemental Blockade","Fulminating Rune","Solar Barrage","Inspired Scholarship","Banner Bearer","The Languid Eye"
